"FECHA","SECTOR_ECONOMICO","DEUDA"
31/10/19,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",22047963720.83
31/10/19,"B - PESCA",323254346.91
30/11/19,"Y - CONSUMO DE BIENES Y SERVICIOS",326928593408.37
30/11/19,"H - ALOJAMIENTO Y SERVICIOS DE COMIDA",59034763205.39
30/11/19,"D - INDUSTRIA MANUFACTURERA",85311147978.09
31/12/19,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",22214816722.4
31/12/19,"J - ACTIVIDADES FINANCIERAS Y DE SEGURO",43146078174.97
31/1/20,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",22029649498.06
29/2/20,"B - PESCA",272022832.26
31/3/20,"Z - COMPRA Y REMODELACIÓN DE VIVIENDAS",212839894001.49
31/3/20,"H - ALOJAMIENTO Y SERVICIOS DE COMIDA",60916143361.1
31/3/20,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",22581727034.69
30/4/20,"Y - CONSUMO DE BIENES Y SERVICIOS",325960332112.41
30/4/20,"Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES",992284389.77
30/4/20,"H - ALOJAMIENTO Y SERVICIOS DE COMIDA",61331077406.93
31/5/20,"D - INDUSTRIA MANUFACTURERA",97315388129.72
31/5/20,"B - PESCA",315113552.34
30/6/20,"N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA",14352093832.4
30/6/20,"C - EXPLOTACIÓN DE MINAS Y CANTERAS",2575511105.29
31/7/20,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",73674884297.92
31/7/20,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",24913583503.06
31/7/20,"N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA",13856201750.21
31/7/20,"J - ACTIVIDADES FINANCIERAS Y DE SEGURO",47880322423.59
31/7/20,"L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA",32478761531.67
31/7/20,"B - PESCA",304838222.76
31/8/20,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",73313868774.88
30/9/20,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",7858942501.66
31/10/20,"G - COMERCIO AL POR MAYOR Y AL POR MENOR. REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS",172796951430.89
31/10/20,"N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA",15676651404.69
30/11/20,"N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA",16286827183.45
31/12/20,"O - Otras actividades de servicios comunitarios, sociales y personales",23467738627.23
31/12/20,"N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA",16261239423.82
31/1/21,"D - INDUSTRIA MANUFACTURERA",95564933244.55
31/1/21,"M - ENSEÑANZA",8492399407.9
28/2/21,"G - COMERCIO AL POR MAYOR Y AL POR MENOR. REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS",168458443670.62
28/2/21,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",73862169120.3
28/2/21,"H - ALOJAMIENTO Y SERVICIOS DE COMIDA",72235934571.87
28/2/21,"D - INDUSTRIA MANUFACTURERA",94819224522.1
28/2/21,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",7446722932.77
28/2/21,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",26224485678.18
31/3/21,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",73160602228.01
31/3/21,"O - Otras actividades de servicios comunitarios, sociales y personales",22262582472.91
31/3/21,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",23835671809.71
30/4/21,"D - INDUSTRIA MANUFACTURERA",98552741767.97
30/4/21,"J - ACTIVIDADES FINANCIERAS Y DE SEGURO",54544282163.76
30/4/21,"C - EXPLOTACIÓN DE MINAS Y CANTERAS",3921191861.63
30/4/21,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",26544731679.63
30/4/21,"B - PESCA",237787847.09
31/5/21,"L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA",26940226128.2
31/5/21,"C - EXPLOTACIÓN DE MINAS Y CANTERAS",3623327079.35
30/6/21,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",72089431361.72
30/6/21,"Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES",598187185.62
30/6/21,"G - COMERCIO AL POR MAYOR Y AL POR MENOR. REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS",180034349969.05
30/6/21,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",8431577711.29
31/7/21,"Z - COMPRA Y REMODELACIÓN DE VIVIENDAS",238092069033.01
31/7/21,"J - ACTIVIDADES FINANCIERAS Y DE SEGURO",62836772275.85
31/7/21,"C - EXPLOTACIÓN DE MINAS Y CANTERAS",4221523130.32
31/8/21,"N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA",17593890407.54
30/9/21,"F - CONSTRUCCIÓN",80650028837.25
30/9/21,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",25035296579.65
30/9/21,"Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES",609213414.68
31/10/21,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",8613522680.19
31/10/21,"Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES",621786107.9
30/11/21,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",29974674789.59
31/12/21,"J - ACTIVIDADES FINANCIERAS Y DE SEGURO",68350591257.12
31/12/21,"I - TRANSPORTE Y ALMACENAMIENTO",32929697849.48
31/1/22,"O - Otras actividades de servicios comunitarios, sociales y personales",22888826036.45
31/1/22,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",7971828726.59
31/1/22,"Z - COMPRA Y REMODELACIÓN DE VIVIENDAS",255795722955.62
28/2/22,"O - Otras actividades de servicios comunitarios, sociales y personales",22715774392.22
28/2/22,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",26986464022.97
28/2/22,"M - ENSEÑANZA",8328574436.89
31/3/22,"Y - CONSUMO DE BIENES Y SERVICIOS",376242433376.98
31/3/22,"D - INDUSTRIA MANUFACTURERA",118544135549.82
31/3/22,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",27420522010.87
31/3/22,"I - TRANSPORTE Y ALMACENAMIENTO",33387416835.72
31/3/22,"M - ENSEÑANZA",8421670688.02
31/3/22,"B - PESCA",265783083.79
30/4/22,"J - ACTIVIDADES FINANCIERAS Y DE SEGURO",73740530398.85
30/4/22,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",27996292201.13
30/4/22,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",25308690873.82
30/4/22,"C - EXPLOTACIÓN DE MINAS Y CANTERAS",3603107142.02
31/5/22,"J - ACTIVIDADES FINANCIERAS Y DE SEGURO",73534882670.46
31/5/22,"N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA",19534086254.35
31/5/22,"G - COMERCIO AL POR MAYOR Y AL POR MENOR. REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS",194444897487.35
31/5/22,"H - ALOJAMIENTO Y SERVICIOS DE COMIDA",89492450508.22
30/6/22,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",85103979410.36
31/7/22,"O - Otras actividades de servicios comunitarios, sociales y personales",26677723613.67
31/7/22,"F - CONSTRUCCIÓN",78905219513.8
31/7/22,"H - ALOJAMIENTO Y SERVICIOS DE COMIDA",93416998244.29
31/8/22,"I - TRANSPORTE Y ALMACENAMIENTO",34635995949.95
30/9/22,"J - ACTIVIDADES FINANCIERAS Y DE SEGURO",85234434793.34
30/9/22,"D - INDUSTRIA MANUFACTURERA",120166121589.9
30/9/22,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",86933573623.64
30/9/22,"C - EXPLOTACIÓN DE MINAS Y CANTERAS",4008753459.22
31/10/22,"J - ACTIVIDADES FINANCIERAS Y DE SEGURO",79673791799.72
31/10/22,"D - INDUSTRIA MANUFACTURERA",125597077216.4
31/10/22,"N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA",20299041135.31
31/10/22,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",8703677799.14
30/11/22,"Y - CONSUMO DE BIENES Y SERVICIOS",441971729266.14
30/11/22,"G - COMERCIO AL POR MAYOR Y AL POR MENOR. REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS",216182911184.49
31/12/22,"J - ACTIVIDADES FINANCIERAS Y DE SEGURO",78474533990.55
31/12/22,"C - EXPLOTACIÓN DE MINAS Y CANTERAS",5566264826.81
31/12/22,"Y - CONSUMO DE BIENES Y SERVICIOS",441632411773.93
31/1/23,"D - INDUSTRIA MANUFACTURERA",131778306450.75
31/1/23,"I - TRANSPORTE Y ALMACENAMIENTO",37428488916.09
31/1/23,"C - EXPLOTACIÓN DE MINAS Y CANTERAS",5776833270.51
28/2/23,"O - Otras actividades de servicios comunitarios, sociales y personales",28771409893.28
28/2/23,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",90763750421.33
28/2/23,"Y - CONSUMO DE BIENES Y SERVICIOS",455133913773.41
31/3/23,"I - TRANSPORTE Y ALMACENAMIENTO",36647361154.19
30/4/23,"F - CONSTRUCCIÓN",88620673837.42
30/4/23,"G - COMERCIO AL POR MAYOR Y AL POR MENOR. REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS",222226797389.23
30/4/23,"C - EXPLOTACIÓN DE MINAS Y CANTERAS",6472482650.7
30/4/23,"M - ENSEÑANZA",7420399144.47
31/5/23,"Y - CONSUMO DE BIENES Y SERVICIOS",476354758755.38
31/5/23,"G - COMERCIO AL POR MAYOR Y AL POR MENOR. REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS",225267873382.52
30/6/23,"J - ACTIVIDADES FINANCIERAS Y DE SEGURO",79356571936.33
30/6/23,"O - Otras actividades de servicios comunitarios, sociales y personales",33472020400.63
30/6/23,"D - INDUSTRIA MANUFACTURERA",141876704662.54
30/6/23,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",103901965798.02
30/6/23,"B - PESCA",280847273.63
31/7/23,"J - ACTIVIDADES FINANCIERAS Y DE SEGURO",73981155769.78
31/7/23,"M - ENSEÑANZA",7892501327.67
31/8/23,"Z - COMPRA Y REMODELACIÓN DE VIVIENDAS",327467151787.73
31/8/23,"O - Otras actividades de servicios comunitarios, sociales y personales",34390840423.05
31/8/23,"D - INDUSTRIA MANUFACTURERA",143745366570.53
31/8/23,"M - ENSEÑANZA",7801280957.18
30/9/23,"Y - CONSUMO DE BIENES Y SERVICIOS",515210470845.51
30/9/23,"C - EXPLOTACIÓN DE MINAS Y CANTERAS",7255706842.04
31/10/23,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",39894918909.7
31/10/23,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",29751562593.33
30/11/23,"Z - COMPRA Y REMODELACIÓN DE VIVIENDAS",341115404720.66
30/11/23,"F - CONSTRUCCIÓN",116670920795.67
30/11/23,"H - ALOJAMIENTO Y SERVICIOS DE COMIDA",104680297435.71
31/12/23,"I - TRANSPORTE Y ALMACENAMIENTO",43518798139
31/1/24,"G - COMERCIO AL POR MAYOR Y AL POR MENOR. REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS",262149701697.87
31/1/24,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",117233538726.85
31/1/24,"H - ALOJAMIENTO Y SERVICIOS DE COMIDA",107758678164.6
31/1/24,"M - ENSEÑANZA",7742073263.22
31/1/24,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",13138582479.63
29/2/24,"C - EXPLOTACIÓN DE MINAS Y CANTERAS",7200165633.05
31/3/24,"C - EXPLOTACIÓN DE MINAS Y CANTERAS",7529466864.61
30/4/24,"L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA",17923803443.32
30/4/24,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",20083725203.54
30/4/24,"Y - CONSUMO DE BIENES Y SERVICIOS",563081917165.08
31/1/12,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",24750621457.76
31/1/12,"G - COMERCIO AL POR MAYOR Y AL POR MENOR. REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS",73236410761.26
31/1/12,"",786067374.94
29/2/12,"N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA",2704190642.61
31/3/12,"G - COMERCIO AL POR MAYOR Y AL POR MENOR. REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS",73590731134.38
31/3/12,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",17084047859.3
30/4/12,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",16739370405.62
30/4/12,"L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA",28581421110.93
30/4/12,"M - ENSEÑANZA",2499737787.24
31/5/12,"D - INDUSTRIA MANUFACTURERA",37037152147.56
31/5/12,"N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA",2742635646.73
31/5/12,"L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA",27123745196.7
30/6/12,"Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES",920664823.55
31/7/12,"M - ENSEÑANZA",2084190416.45
31/8/12,"H - ALOJAMIENTO Y SERVICIOS DE COMIDA",18257838976.47
31/8/12,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",3049014583.62
30/9/12,"Z - COMPRA Y REMODELACIÓN DE VIVIENDAS",97022868522.55
31/10/12,"Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES",6547511750.2
31/10/12,"F - CONSTRUCCIÓN",25931585483.64
31/10/12,"L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA",48963254444.52
30/11/12,"I - TRANSPORTE Y ALMACENAMIENTO",7172906130.53
30/11/12,"Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES",6343791801.99
31/12/12,"D - INDUSTRIA MANUFACTURERA",36370312989.82
31/12/12,"L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA",59094273905.02
31/12/12,"B - PESCA",99190209.24
31/1/13,"I - TRANSPORTE Y ALMACENAMIENTO",9192125281.95
31/1/13,"Z - COMPRA Y REMODELACIÓN DE VIVIENDAS",98964341204.09
31/1/13,"Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES",6331737616.85
28/2/13,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",2102737031.54
28/2/13,"C - EXPLOTACIÓN DE MINAS Y CANTERAS",2145954946.6
28/2/13,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",15076706070.06
31/3/13,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",2060351712.26
31/3/13,"M - ENSEÑANZA",3148535610.91
30/4/13,"H - ALOJAMIENTO Y SERVICIOS DE COMIDA",23185628112.96
30/4/13,"F - CONSTRUCCIÓN",29373832242.98
30/4/13,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",22329655030.96
31/5/13,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",22915909414.53
30/6/13,"Y - CONSUMO DE BIENES Y SERVICIOS",132021145270.53
30/6/13,"G - COMERCIO AL POR MAYOR Y AL POR MENOR. REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS",84079584778.56
30/6/13,"H - ALOJAMIENTO Y SERVICIOS DE COMIDA",24561462324.52
30/6/13,"N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA",3835985557.87
30/6/13,"B - PESCA",86739995.9
31/7/13,"Y - CONSUMO DE BIENES Y SERVICIOS",133135335214.55
31/7/13,"C - EXPLOTACIÓN DE MINAS Y CANTERAS",2026867618.17
31/7/13,"D - INDUSTRIA MANUFACTURERA",41588718960.6
31/7/13,"B - PESCA",89746612.04
31/7/13,"M - ENSEÑANZA",2963667087.85
31/8/13,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",17741029106.65
30/9/13,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",3151224349.54
31/10/13,"F - CONSTRUCCIÓN",32665341033.22
31/10/13,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",18920029061.41
31/10/13,"I - TRANSPORTE Y ALMACENAMIENTO",11028707391.51
31/10/13,"N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA",3829401101.82
30/11/13,"Y - CONSUMO DE BIENES Y SERVICIOS",140199170015.85
30/11/13,"F - CONSTRUCCIÓN",33208076845.48
30/11/13,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",32003048657.93
31/12/13,"Z - COMPRA Y REMODELACIÓN DE VIVIENDAS",107917466428.34
31/12/13,"F - CONSTRUCCIÓN",32630744637.52
28/2/14,"M - ENSEÑANZA",3461434142.08
28/2/14,"J - ACTIVIDADES FINANCIERAS Y DE SEGURO",13790255547.22
31/3/14,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",18643938137.27
31/3/14,"B - PESCA",103642149.38
31/3/14,"M - ENSEÑANZA",3485061478.58
31/5/14,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",31242495920.5
31/5/14,"L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA",70875289553.41
31/5/14,"D - INDUSTRIA MANUFACTURERA",48004636885.06
31/5/14,"Z - COMPRA Y REMODELACIÓN DE VIVIENDAS",110840074433.06
30/6/14,"G - COMERCIO AL POR MAYOR Y AL POR MENOR. REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS",101119649279.3
30/6/14,"M - ENSEÑANZA",3772509108.34
30/6/14,"C - EXPLOTACIÓN DE MINAS Y CANTERAS",1518483260.54
31/7/14,"B - PESCA",101568252.62
31/7/14,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",14963260136.96
31/7/14,"N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA",4596741333.91
31/8/14,"N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA",6134788948.53
30/9/14,"G - COMERCIO AL POR MAYOR Y AL POR MENOR. REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS",99432357693.54
31/10/14,"G - COMERCIO AL POR MAYOR Y AL POR MENOR. REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS",104109879693.68
31/10/14,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",6431194737.1
30/11/14,"B - PESCA",128685032.86
31/12/14,"D - INDUSTRIA MANUFACTURERA",54713594589.15
31/12/14,"J - ACTIVIDADES FINANCIERAS Y DE SEGURO",30500870949.75
31/12/14,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",16250676952.46
31/1/15,"O - Otras actividades de servicios comunitarios, sociales y personales",18496184796.79
31/1/15,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",25128640682.54
31/1/15,"Z - COMPRA Y REMODELACIÓN DE VIVIENDAS",122156531345.78
28/2/15,"G - COMERCIO AL POR MAYOR Y AL POR MENOR. REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS",104986848889.08
28/2/15,"O - Otras actividades de servicios comunitarios, sociales y personales",14483330181.12
28/2/15,"I - TRANSPORTE Y ALMACENAMIENTO",11920331590.46
31/3/15,"J - ACTIVIDADES FINANCIERAS Y DE SEGURO",29069615201.09
31/3/15,"C - EXPLOTACIÓN DE MINAS Y CANTERAS",1326916169.53
31/3/15,"Z - COMPRA Y REMODELACIÓN DE VIVIENDAS",124071653142.44
30/4/15,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",22050290848.68
31/5/15,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",22551890352.31
31/5/15,"D - INDUSTRIA MANUFACTURERA",55421907755.75
31/5/15,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",5987593230.74
30/6/15,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",33450136878.15
30/6/15,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",5658753142.73
30/6/15,"Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES",3276376854.69
30/6/15,"M - ENSEÑANZA",4466733215.76
30/6/15,"B - PESCA",68915681.03
31/7/15,"I - TRANSPORTE Y ALMACENAMIENTO",16438690962.91
31/7/15,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",5921857799.39
31/7/15,"C - EXPLOTACIÓN DE MINAS Y CANTERAS",1888124528.18
31/8/15,"H - ALOJAMIENTO Y SERVICIOS DE COMIDA",33038089102.7
31/8/15,"L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA",33412396647.83
30/9/15,"D - INDUSTRIA MANUFACTURERA",52954075788.55
30/9/15,"I - TRANSPORTE Y ALMACENAMIENTO",16114443149.93
30/9/15,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",16429887941.35
30/9/15,"H - ALOJAMIENTO Y SERVICIOS DE COMIDA",34288634864.03
31/10/15,"G - COMERCIO AL POR MAYOR Y AL POR MENOR. REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS",117870161736.94
31/10/15,"F - CONSTRUCCIÓN",53301297852.48
31/10/15,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",7430611635.44
31/10/15,"C - EXPLOTACIÓN DE MINAS Y CANTERAS",2130563706.97
30/11/15,"H - ALOJAMIENTO Y SERVICIOS DE COMIDA",35552330689.96
31/1/16,"Z - COMPRA Y REMODELACIÓN DE VIVIENDAS",139773372786.44
31/1/16,"D - INDUSTRIA MANUFACTURERA",59771643491.09
31/1/16,"Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES",3036600441.79
29/2/16,"H - ALOJAMIENTO Y SERVICIOS DE COMIDA",36298537541.3
31/3/16,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",47271872308.36
30/4/16,"O - Otras actividades de servicios comunitarios, sociales y personales",15309184132.58
30/4/16,"G - COMERCIO AL POR MAYOR Y AL POR MENOR. REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS",117108269293.06
